Borrower_ID,Client_Name,Age,Gender,Employment_Type,Monthly_Income,Num_Dependents,Loan_ID,Loan_Amount,Loan_Tenure,Interest_Rate,Loan_Type,Collateral_Value,Outstanding_Loan_Amount,Monthly_EMI,Payment_History,Num_Missed_Payments,Days_Past_Due,Recovery_Status,Collection_Attempts,Collection_Method,Legal_Action_Taken
BRW_1717,Jane Anderson,30,Male,Salaried,243294,2,LN_1717,1935655,36,14.29,Auto,2095798.088860196,1246471.367439224,66429.06471317855,On-Time,0,0,Partially Recovered,3,Emails,No
BRW_1718,Michelle Moore,61,Male,Self-Employed,37014,0,LN_1718,603326,48,5.17,Auto,902330.102824882,111099.52034687436,13940.680574503554,Delayed,2,76,Pending,2,Settlement Offer,No
BRW_1719,Jessica Wilson,46,Female,Self-Employed,51382,3,LN_1719,301966,48,13.7,Personal,0.0,78328.41029747049,8206.296077826573,On-Time,0,0,Partially Recovered,0,Emails,Yes
BRW_1720,Michael Lee,48,Male,Salaried,52905,2,LN_1720,1751455,48,19.5,Business,0.0,1020603.0188769592,52831.94277564835,On-Time,0,0,Partially Recovered,0,Calls,No
BRW_1721,Anthony Moore,23,Female,Business,208799,1,LN_1721,1415752,72,9.45,Business,0.0,1068030.5240743554,25837.028914126764,On-Time,0,0,Partially Recovered,0,Emails,No
BRW_1722,Melissa Harris,24,Male,Self-Employed,81538,3,LN_1722,966085,72,13.53,Business,0.0,667588.545870117,19664.57782554101,On-Time,0,0,Partially Recovered,4,Settlement Offer,No
BRW_1723,Charles Harris,48,Male,Self-Employed,66517,0,LN_1723,921372,72,15.66,Auto,1090104.6307003081,361304.5199482894,19814.176131255652,Delayed,2,71,Pending,3,Calls,No
BRW_1724,Emily Brown,33,Male,Salaried,221596,0,LN_1724,532685,12,9.15,Home,793880.4563021953,352422.25892031,46621.15132320305,On-Time,0,0,Fully Recovered,0,Settlement Offer,Yes
BRW_1725,Charles Smith,42,Female,Salaried,243861,2,LN_1725,1645821,24,16.8,Home,1940019.5258981131,1388233.0319060711,81215.04252477674,On-Time,0,0,Partially Recovered,1,Emails,No
BRW_1726,Ashley Lewis,55,Female,Self-Employed,210536,2,LN_1726,1727089,48,10.84,Business,0.0,1197136.2506830744,44503.44037390289,On-Time,0,0,Fully Recovered,1,None,No
BRW_1727,James Jackson,29,Female,Self-Employed,172850,0,LN_1727,1232366,48,5.74,Auto,1587824.5996989277,443837.4162059412,28795.476208412725,Delayed,5,163,Fully Recovered,4,Settlement Offer,No
BRW_1728,Joseph Rodriguez,62,Male,Salaried,222492,4,LN_1728,323949,36,9.88,Auto,386819.86529401346,84006.07983038478,10434.681466967719,On-Time,0,0,Fully Recovered,4,Emails,No
BRW_1729,Sarah Jones,34,Male,Self-Employed,62780,3,LN_1729,931204,72,10.23,Business,0.0,171923.91653049286,17359.535250136323,Missed,2,84,Fully Recovered,3,None,No
BRW_1730,Melissa Davis,39,Female,Business,232421,0,LN_1730,1391754,12,9.52,Business,0.0,707651.1503693353,122046.80552912936,On-Time,0,0,Partially Recovered,4,Settlement Offer,No
BRW_1731,Daniel Hall,31,Female,Salaried,199609,1,LN_1731,687039,72,7.54,Auto,794886.1104500353,177923.55063043063,11892.293477187837,Missed,3,99,Pending,3,Settlement Offer,No
BRW_1732,Joseph Young,53,Male,Salaried,106348,2,LN_1732,646108,12,8.21,Personal,0.0,273851.063362345,56266.674391163666,On-Time,0,0,Fully Recovered,4,Calls,No
BRW_1733,Daniel Wilson,60,Female,Salaried,71979,4,LN_1733,314934,12,7.0,Personal,0.0,225090.8699395522,27250.214255670933,On-Time,0,0,Pending,2,Settlement Offer,No
BRW_1734,Sharon Lewis,26,Female,Salaried,162801,2,LN_1734,498292,24,19.16,Personal,0.0,402223.2637278892,25156.96306253912,On-Time,0,0,Fully Recovered,2,Calls,Yes
BRW_1735,Matthew Williams,33,Female,Salaried,54714,1,LN_1735,137859,48,12.35,Business,0.0,51466.92624159153,3654.0919878921827,On-Time,0,0,Pending,1,Calls,No
BRW_1736,Sarah Garcia,54,Male,Self-Employed,34635,3,LN_1736,419619,12,14.48,Home,464651.71666068805,47685.18379497492,37771.216398236276,Delayed,5,159,Pending,2,Emails,No
BRW_1737,Matthew Lewis,27,Male,Salaried,87202,1,LN_1737,1824432,48,6.23,Auto,2381921.328273914,1407965.5101509483,43039.48933053952,On-Time,0,0,Partially Recovered,2,Settlement Offer,No
BRW_1738,Charles Smith,39,Female,Salaried,46739,0,LN_1738,1233040,36,17.66,Auto,1483680.2296248472,589695.6613086144,44367.32373777671,On-Time,0,0,Pending,3,None,No
BRW_1739,Rebecca Hall,25,Male,Salaried,123240,4,LN_1739,1993702,12,19.08,Business,0.0,1025061.2132203169,183808.88351998685,On-Time,0,0,Partially Recovered,0,Emails,No
BRW_1740,Kathleen Martinez,39,Male,Salaried,178422,0,LN_1740,1129853,48,7.97,Home,1575002.798562737,916744.0202921096,27567.105646461234,On-Time,0,0,Partially Recovered,4,Calls,No
BRW_1741,Mark Anderson,25,Female,Salaried,134160,4,LN_1741,1480802,12,11.19,Business,0.0,323239.286637468,131007.01013332602,On-Time,0,0,Fully Recovered,2,Emails,No
BRW_1742,Daniel Lee,47,Male,Salaried,108608,4,LN_1742,1721827,72,17.4,Auto,2529970.748171769,559836.3542626782,38689.30835893656,On-Time,0,0,Pending,1,Settlement Offer,No
BRW_1743,Daniel Hall,46,Male,Self-Employed,124983,1,LN_1743,434260,24,15.25,Personal,0.0,105638.03862679705,21107.42921137249,On-Time,0,0,Partially Recovered,3,Calls,No
BRW_1744,Michelle Moore,49,Male,Self-Employed,66580,1,LN_1744,461558,48,15.77,Home,673125.6630945144,161590.78425186488,13026.377943309568,On-Time,0,0,Partially Recovered,2,Emails,No
BRW_1745,Daniel Lewis,58,Male,Salaried,55268,3,LN_1745,974079,12,16.52,Home,1112568.0074116145,869812.1189938564,88618.89687756433,On-Time,0,0,Partially Recovered,2,Emails,No
BRW_1746,Jane Allen,49,Male,Self-Employed,107251,3,LN_1746,1729381,48,14.33,Home,2220783.1583416685,1058943.138061393,47544.66593877848,Delayed,4,144,Fully Recovered,3,Calls,No
BRW_1747,Matthew Brown,46,Male,Salaried,78927,2,LN_1747,1423931,24,6.31,Home,2039750.9457218908,172251.71462967645,63308.580113060656,On-Time,0,0,Partially Recovered,1,None,No
BRW_1748,Joseph Hernandez,42,Female,Salaried,170092,4,LN_1748,718536,24,10.04,Home,1001704.1806505716,464196.19917100837,33170.0579383108,Missed,2,78,Pending,3,Settlement Offer,Yes
BRW_1749,Sarah Robinson,55,Male,Salaried,151005,3,LN_1749,195295,60,11.49,Personal,0.0,21805.923646262367,4294.065889289391,On-Time,0,0,Partially Recovered,1,Settlement Offer,No
BRW_1750,Thomas Walker,63,Female,Salaried,223510,3,LN_1750,1762551,24,12.6,Auto,2408524.4744641692,357430.000601063,83464.11653294534,Delayed,2,81,Partially Recovered,0,Settlement Offer,No
BRW_1751,John Thompson,26,Female,Salaried,116008,3,LN_1751,566835,72,12.26,Auto,667512.0149816347,308876.9490591085,11158.522548781715,On-Time,0,0,Partially Recovered,3,None,No
BRW_1752,Michael Williams,48,Female,Business,110411,2,LN_1752,837466,60,5.08,Personal,0.0,171523.2203362694,15834.729329442102,On-Time,0,0,Partially Recovered,0,Emails,No
BRW_1753,Ashley Thomas,23,Male,Business,91553,2,LN_1753,1729880,36,15.61,Personal,0.0,1320879.9434611425,60484.895729545315,On-Time,0,0,Partially Recovered,2,Emails,No
BRW_1754,David Miller,50,Male,Self-Employed,37951,4,LN_1754,738106,72,13.92,Personal,0.0,408691.5305621176,15177.619420232435,On-Time,0,0,Partially Recovered,1,None,No
BRW_1755,William King,21,Male,Business,197856,2,LN_1755,793672,36,19.16,Home,952990.1321382825,417824.41754844075,29157.101225983824,On-Time,0,0,Partially Recovered,2,Emails,No
BRW_1756,Charles Walker,29,Female,Salaried,165378,0,LN_1756,838999,24,18.95,Auto,1103655.047170492,709918.2839531631,42272.40077849573,On-Time,0,0,Pending,0,Settlement Offer,No
BRW_1757,Sharon King,57,Female,Business,133732,4,LN_1757,465707,72,12.58,Auto,615328.6942209726,365339.63126399025,9245.735468534527,Delayed,1,56,Fully Recovered,0,Emails,No
BRW_1758,Emily Miller,55,Male,Salaried,136578,1,LN_1758,494898,48,17.31,Auto,581975.3569185266,59688.00143224718,14359.799508856817,On-Time,0,0,Pending,1,Calls,No
BRW_1759,Jessica Thompson,43,Male,Salaried,66952,3,LN_1759,1357308,36,11.88,Business,0.0,264119.33965855394,45004.294756930336,On-Time,0,0,Fully Recovered,0,Calls,No
BRW_1760,Michael Davis,39,Female,Salaried,236277,3,LN_1760,1469311,48,17.51,Auto,1986887.3179094212,685310.7305241405,42785.70959197237,On-Time,0,0,Pending,3,Emails,No
BRW_1761,John Thompson,48,Male,Salaried,126695,2,LN_1761,1585909,24,19.06,Personal,0.0,617640.1653573676,79989.71830428265,On-Time,0,0,Fully Recovered,2,Settlement Offer,No
BRW_1762,Laura Moore,56,Male,Self-Employed,144535,0,LN_1762,922897,60,8.07,Business,0.0,123931.87252743955,18743.95662928334,On-Time,0,0,Fully Recovered,1,Emails,No
BRW_1763,Ashley Miller,42,Female,Self-Employed,74838,1,LN_1763,491674,12,12.73,Business,0.0,134684.0139044204,43852.72394624709,On-Time,0,0,Partially Recovered,2,None,No
BRW_1764,Ashley Thomas,31,Male,Self-Employed,36645,2,LN_1764,912732,48,17.1,Personal,0.0,524590.5795036366,26384.165745404523,On-Time,0,0,Fully Recovered,1,Calls,No
BRW_1765,Rebecca Garcia,63,Female,Salaried,193492,0,LN_1765,1481960,12,19.94,Auto,2077297.2629798613,415293.9932909467,137238.08013725677,Delayed,4,146,Partially Recovered,2,Calls,No
BRW_1766,Cynthia King,22,Female,Business,43384,0,LN_1766,642068,24,12.55,Auto,768821.6266838824,415187.4788634337,30389.546608949484,Delayed,2,87,Pending,3,Settlement Offer,Yes
BRW_1767,Jane Brown,57,Male,Business,124448,1,LN_1767,543474,36,8.83,Home,749690.2883384471,349945.8356241372,17239.36025326957,Delayed,4,135,Fully Recovered,4,Settlement Offer,No
BRW_1768,Sharon Miller,31,Female,Self-Employed,121782,3,LN_1768,1604776,72,10.05,Auto,1640394.478202562,477909.3319360345,29770.298744459607,On-Time,0,0,Pending,2,Emails,No
BRW_1769,Emma Harris,38,Male,Salaried,69458,2,LN_1769,785081,24,14.58,Home,922835.1648839861,264327.82689732395,37909.47151597455,Missed,1,31,Fully Recovered,0,Calls,No
BRW_1770,Emily Taylor,40,Male,Salaried,202322,3,LN_1770,51115,60,8.66,Home,72530.1984512663,23225.68645537653,1052.648594027716,On-Time,0,0,Fully Recovered,2,None,No
BRW_1771,David Allen,59,Male,Self-Employed,197820,3,LN_1771,372283,36,16.7,Auto,498691.65839307214,217049.33374069753,13217.387165704458,Missed,2,79,Partially Recovered,3,Settlement Offer,No
BRW_1772,Kathleen Wilson,42,Female,Self-Employed,153365,1,LN_1772,949181,24,8.8,Home,1057985.281602281,266914.87723849807,43276.04092681852,Delayed,1,43,Pending,2,Settlement Offer,No
BRW_1773,Sarah Williams,62,Male,Salaried,195805,4,LN_1773,547131,72,7.09,Personal,0.0,100221.14943549084,9351.703098585274,On-Time,0,0,Pending,4,Calls,No
BRW_1774,Amanda Moore,51,Female,Self-Employed,189796,0,LN_1774,1392204,60,11.33,Home,1472375.0541637978,558510.0992534542,30499.51230531985,Delayed,1,41,Partially Recovered,2,None,No
BRW_1775,Donald Allen,57,Female,Business,175081,4,LN_1775,60269,72,18.47,Personal,0.0,42106.115869499736,1390.6643495172289,On-Time,0,0,Fully Recovered,4,Settlement Offer,No
BRW_1776,Robert Rodriguez,25,Female,Business,246756,4,LN_1776,91567,72,16.45,Auto,127579.36058354576,53169.476341540045,2009.0123303750206,Missed,1,49,Partially Recovered,4,Settlement Offer,No
BRW_1777,Cynthia Robinson,41,Male,Salaried,205233,0,LN_1777,1517277,48,17.74,Personal,0.0,826819.4438153963,44364.13677051067,On-Time,0,0,Pending,0,Calls,No
BRW_1778,Amanda Hernandez,34,Female,Salaried,39085,0,LN_1778,235366,48,16.9,Auto,305120.82744468824,30189.85871724195,6779.324989723205,On-Time,0,0,Pending,4,Settlement Offer,No
BRW_1779,Emma Anderson,43,Male,Salaried,183890,3,LN_1779,873143,24,11.05,Personal,0.0,130219.84473239287,40715.57951260588,On-Time,0,0,Fully Recovered,1,Calls,No
BRW_1780,Sarah Jackson,51,Male,Salaried,236000,0,LN_1780,189872,12,13.4,Auto,217592.69686960202,138894.33668214717,16994.50285378598,On-Time,0,0,Pending,1,Calls,No
BRW_1781,William Lewis,63,Male,Salaried,211990,3,LN_1781,410941,24,17.74,Business,0.0,112418.16946739591,20464.272623150147,On-Time,0,0,Fully Recovered,2,Settlement Offer,No
BRW_1782,Kathleen Johnson,41,Male,Self-Employed,203179,2,LN_1782,1555373,24,18.42,Home,1729141.6189068898,949184.936077197,77966.60648197327,On-Time,0,0,Fully Recovered,1,Calls,No
BRW_1783,Anthony Thompson,36,Male,Salaried,184915,0,LN_1783,1552711,36,15.33,Auto,2186133.382488351,1014239.5556033149,54076.497231779074,On-Time,0,0,Pending,0,Settlement Offer,No
BRW_1784,John Thomas,36,Female,Salaried,214515,3,LN_1784,1358149,48,14.45,Home,1622932.8992211672,797028.0245511722,37420.73414945529,Delayed,5,166,Fully Recovered,3,Calls,No
BRW_1785,David Allen,41,Female,Salaried,108192,4,LN_1785,325470,60,9.44,Personal,0.0,134731.27871258403,6825.936473289774,On-Time,0,0,Fully Recovered,2,None,No
BRW_1786,Steven Taylor,33,Female,Self-Employed,74984,2,LN_1786,1715928,60,16.09,Business,0.0,676693.3089488685,41810.13505380827,Delayed,1,51,Fully Recovered,1,None,No
BRW_1787,Anthony Thomas,45,Male,Salaried,174116,3,LN_1787,1827781,12,14.32,Auto,2437864.349602862,1598388.099971214,164386.5158158783,On-Time,0,0,Pending,1,Settlement Offer,No
BRW_1788,Jane Lewis,45,Male,Salaried,96759,0,LN_1788,1193549,60,17.05,Auto,1384218.5934758806,602602.5862456863,29694.864675317527,Missed,5,153,Fully Recovered,0,Settlement Offer,No
BRW_1789,John Garcia,45,Female,Salaried,132619,3,LN_1789,1103968,60,6.21,Auto,1147213.5475709285,344672.2905699117,21450.759952515436,On-Time,0,0,Partially Recovered,0,None,No
BRW_1790,Sarah Davis,22,Female,Salaried,243317,2,LN_1790,1533435,60,11.29,Business,0.0,1050758.663433607,33562.79471855624,Delayed,1,50,Pending,4,Calls,Yes
BRW_1791,Stephanie Clark,43,Female,Self-Employed,140322,4,LN_1791,1430309,36,11.82,Home,2058103.2838438435,724765.7214098754,47383.85422633254,On-Time,0,0,Partially Recovered,2,None,No
BRW_1792,Michelle Harris,32,Male,Salaried,176723,2,LN_1792,1648294,12,10.68,Home,1871263.0518908885,1473406.0760514766,145433.04063596867,Delayed,1,39,Pending,1,None,No
BRW_1793,Daniel Walker,33,Male,Self-Employed,166818,1,LN_1793,954829,48,11.03,Home,1198430.9253696639,639126.2036273355,24691.967632540294,On-Time,0,0,Partially Recovered,0,Settlement Offer,No
BRW_1794,Jessica Thomas,23,Female,Salaried,107071,3,LN_1794,1620259,60,10.96,Home,1733715.087830551,730550.7276384829,35196.043782209905,Missed,1,59,Partially Recovered,4,None,No
BRW_1795,Sharon Allen,24,Male,Salaried,34843,1,LN_1795,776524,12,8.69,Personal,0.0,485107.81367012457,67796.59133132582,On-Time,0,0,Fully Recovered,2,Settlement Offer,No
BRW_1796,Stephanie Williams,42,Female,Self-Employed,50567,2,LN_1796,471121,36,19.38,Personal,0.0,322471.03978059033,17360.06969368623,On-Time,0,0,Fully Recovered,0,Settlement Offer,Yes
BRW_1797,Daniel Wilson,60,Male,Salaried,34058,2,LN_1797,1517414,36,7.3,Home,1775748.9368945172,1013874.0539722966,47061.75524253761,Missed,1,54,Fully Recovered,3,None,No
BRW_1798,Emily Garcia,57,Female,Salaried,142090,0,LN_1798,1304858,24,17.86,Home,1858634.8645507714,676497.1356746381,65055.631122329076,On-Time,0,0,Partially Recovered,1,Settlement Offer,No
BRW_1799,John Harris,59,Female,Business,36142,2,LN_1799,364069,60,14.69,Auto,469738.6813782532,159820.54582223427,8602.04662341306,On-Time,0,0,Pending,1,Calls,No
BRW_1800,Cynthia Jones,27,Male,Business,164858,0,LN_1800,1395908,60,18.69,Business,0.0,899486.0948632767,35972.934093623364,On-Time,0,0,Fully Recovered,0,Settlement Offer,No
BRW_1801,Charles Hall,28,Male,Salaried,194833,4,LN_1801,749452,36,9.98,Auto,873037.7195061162,370001.23838587635,24175.671319199595,On-Time,0,0,Partially Recovered,2,Calls,No
BRW_1802,Ashley Miller,48,Female,Self-Employed,121622,2,LN_1802,156219,72,15.45,Personal,0.0,89558.51690338233,3341.5488069662038,On-Time,0,0,Pending,1,Emails,No
BRW_1803,Thomas Jones,50,Male,Salaried,52927,1,LN_1803,1098650,24,17.16,Business,0.0,175030.94805324113,54404.24484343966,Delayed,1,33,Pending,0,Settlement Offer,Yes
BRW_1804,Daniel Rodriguez,38,Male,Self-Employed,56608,3,LN_1804,1008067,48,15.34,Home,1505838.0007189845,522466.23124487605,28229.3040694523,On-Time,0,0,Fully Recovered,1,Settlement Offer,No
BRW_1805,William Thomas,61,Male,Salaried,207984,4,LN_1805,1645113,12,5.42,Personal,0.0,1124171.1773899212,141150.81568232583,Delayed,5,179,Fully Recovered,1,None,No
BRW_1806,Cynthia Martin,38,Male,Salaried,245498,1,LN_1806,988021,36,5.41,Home,1191155.7154021668,758221.664234205,29794.094204906236,On-Time,0,0,Pending,1,Calls,Yes
BRW_1807,Michael Hernandez,37,Male,Salaried,182051,0,LN_1807,1817620,60,19.33,Personal,0.0,570495.1712242092,47480.71967087368,Delayed,2,72,Partially Recovered,0,Calls,No
BRW_1808,Stephanie Davis,26,Female,Salaried,223663,3,LN_1808,1620198,12,17.14,Home,2333990.38468111,1444949.9155485898,147877.42343671777,On-Time,0,0,Fully Recovered,2,Settlement Offer,No
BRW_1809,Rebecca Hall,31,Male,Salaried,155561,4,LN_1809,1611665,48,18.96,Auto,2144960.279598779,450926.01581747434,48154.96241605921,Delayed,1,49,Pending,0,Calls,Yes
BRW_1810,Thomas Anderson,56,Male,Self-Employed,245006,3,LN_1810,1767381,48,11.04,Business,0.0,1468715.4720326243,45713.22494002708,Delayed,2,78,Partially Recovered,1,Emails,No
BRW_1811,Michael Allen,26,Female,Business,205284,3,LN_1811,1118197,72,11.43,Personal,0.0,164397.93910081807,21530.936037547675,On-Time,0,0,Fully Recovered,2,Calls,No
BRW_1812,Daniel Moore,32,Female,Salaried,179263,4,LN_1812,1970440,72,19.1,Auto,2748682.580702819,637755.182182994,46175.315142386135,Missed,4,132,Pending,1,Settlement Offer,Yes
BRW_1813,Stephanie Garcia,56,Female,Salaried,165399,2,LN_1813,727393,36,16.53,Auto,1071028.3688514018,269180.64086091146,25763.718295548268,Missed,4,120,Pending,0,Settlement Offer,No
BRW_1814,Steven Clark,35,Female,Self-Employed,220775,2,LN_1814,446218,12,10.23,Personal,0.0,216845.1503010143,39277.39980256512,Delayed,4,135,Pending,1,None,No
BRW_1815,Matthew Young,33,Male,Self-Employed,150690,1,LN_1815,1628068,24,12.26,Personal,0.0,360587.13208496495,76836.64035598775,On-Time,0,0,Fully Recovered,3,Settlement Offer,No
BRW_1816,Joseph Thomas,56,Male,Salaried,207540,1,LN_1816,534359,12,12.46,Business,0.0,376766.6789043354,47592.21640250654,Missed,3,112,Fully Recovered,1,Calls,No
BRW_1817,Sharon Lee,64,Male,Salaried,231783,0,LN_1817,1394789,48,18.91,Personal,0.0,554189.1471531349,41638.143807270746,On-Time,0,0,Partially Recovered,1,Calls,No
BRW_1818,Michelle Lee,34,Female,Salaried,185106,0,LN_1818,453455,12,13.92,Personal,0.0,289691.42810058995,40697.35065658673,On-Time,0,0,Partially Recovered,4,None,No
BRW_1819,William Lee,44,Male,Salaried,178254,4,LN_1819,1155634,72,8.81,Auto,1673563.3106199638,521431.28386967105,20722.11592927715,On-Time,0,0,Partially Recovered,0,Emails,No
BRW_1820,Emma Jones,43,Male,Self-Employed,151861,3,LN_1820,347092,36,5.23,Auto,357070.1660371721,52684.81057624019,10438.53892199839,On-Time,0,0,Fully Recovered,0,Emails,Yes
BRW_1821,Sharon Clark,52,Male,Salaried,97849,1,LN_1821,946296,48,15.64,Home,1350573.2860124935,619950.3015445012,26644.142041127412,Missed,1,43,Partially Recovered,3,Emails,No
BRW_1822,Jane Robinson,42,Male,Self-Employed,150918,3,LN_1822,733641,60,5.33,Auto,760436.4154180443,152390.42830027506,13955.90186814466,On-Time,0,0,Partially Recovered,2,Calls,No
BRW_1823,Mark Allen,22,Female,Salaried,202588,0,LN_1823,1038315,60,19.88,Home,1555964.0370939232,361187.53498890396,27439.714684643364,Delayed,1,54,Pending,2,Emails,No
BRW_1824,Donald Johnson,39,Male,Salaried,41633,3,LN_1824,568902,48,15.07,Home,781745.0317042425,404409.36710972,15853.16232391644,Delayed,3,105,Pending,1,None,No
BRW_1825,Amanda Smith,62,Male,Salaried,43404,0,LN_1825,124658,12,6.27,Personal,0.0,59046.97387602519,10744.345364967152,On-Time,0,0,Partially Recovered,0,Emails,No
BRW_1826,Stephanie Smith,41,Female,Business,75767,0,LN_1826,1844203,36,10.57,Home,1954066.5070662235,1502416.0099405989,60001.99405407897,Delayed,3,95,Fully Recovered,1,Settlement Offer,No
BRW_1827,Stephanie Lee,28,Male,Business,217090,3,LN_1827,818841,24,8.41,Business,0.0,694798.5171320305,37187.267179017705,On-Time,0,0,Pending,0,Emails,No
BRW_1828,Steven Taylor,45,Female,Salaried,160950,2,LN_1828,379951,48,6.28,Auto,484742.97168431897,267098.7668109226,8972.017684909395,Delayed,4,141,Fully Recovered,2,None,No
BRW_1829,William Young,23,Male,Salaried,217478,4,LN_1829,1690118,60,14.4,Business,0.0,1011146.1878628908,39677.455773080546,On-Time,0,0,Fully Recovered,3,Calls,No
BRW_1830,Matthew Jones,27,Female,Salaried,112581,1,LN_1830,1528630,36,12.51,Home,1687074.3404697615,935586.3887548059,51145.547937608935,On-Time,0,0,Partially Recovered,2,Settlement Offer,No
BRW_1831,Ashley Thomas,43,Male,Self-Employed,56957,1,LN_1831,1035640,72,8.92,Home,1497462.849709595,526977.8439772351,18626.87407110067,On-Time,0,0,Pending,4,Calls,No
BRW_1832,Kathleen Moore,63,Female,Self-Employed,64892,4,LN_1832,421848,60,8.43,Personal,0.0,356307.1852939987,8640.632638733747,On-Time,0,0,Fully Recovered,1,Settlement Offer,Yes
BRW_1833,Anthony Williams,53,Male,Self-Employed,206433,1,LN_1833,300601,60,5.58,Home,380864.662702762,42631.18294355142,5752.934880779412,On-Time,0,0,Fully Recovered,4,None,No
BRW_1834,Ashley White,59,Male,Salaried,243261,4,LN_1834,671397,60,15.7,Business,0.0,471411.78801842773,16220.24338638618,Missed,5,175,Pending,0,None,No
BRW_1835,William Thomas,63,Female,Salaried,214816,3,LN_1835,568285,12,19.45,Business,0.0,98636.50313606589,52493.32633568076,On-Time,0,0,Pending,0,None,No
BRW_1836,Ashley Brown,34,Male,Self-Employed,78642,1,LN_1836,642602,48,14.08,Personal,0.0,524840.4487546633,17585.84726131833,Delayed,1,49,Pending,3,Calls,No
BRW_1837,Robert Hernandez,23,Male,Self-Employed,179579,2,LN_1837,639692,12,15.11,Business,0.0,484625.79654342413,57770.72926209134,Delayed,2,73,Partially Recovered,0,Emails,No
BRW_1838,Mark Robinson,30,Male,Salaried,136654,4,LN_1838,51072,72,12.65,Business,0.0,30482.085721546984,1015.8145909832618,Missed,2,86,Pending,0,None,No
BRW_1839,Cynthia Hernandez,33,Male,Salaried,237202,2,LN_1839,228826,36,17.45,Auto,229562.89379094366,186913.8447595471,8209.610404446237,On-Time,0,0,Partially Recovered,4,Emails,No
BRW_1840,Anthony Johnson,24,Male,Self-Employed,143694,4,LN_1840,1419199,72,11.54,Auto,1683838.8883353209,521571.2421450834,27407.297332842132,Delayed,4,134,Partially Recovered,4,Calls,No
BRW_1841,Sarah White,64,Female,Business,37452,2,LN_1841,911957,12,17.96,Auto,962140.9821233583,209912.53090305015,83590.85176841657,On-Time,0,0,Fully Recovered,0,Calls,No
BRW_1842,Emma Davis,60,Male,Salaried,139589,2,LN_1842,894570,60,15.05,Personal,0.0,153230.31822547026,21305.24350581987,On-Time,0,0,Fully Recovered,1,Calls,No
BRW_1843,Jane Moore,21,Male,Salaried,129572,0,LN_1843,986504,36,5.03,Auto,1148945.8585357612,652772.1290421967,29579.699258694407,On-Time,0,0,Fully Recovered,4,Settlement Offer,No
BRW_1844,Steven Lewis,24,Female,Self-Employed,183185,4,LN_1844,151784,24,17.17,Business,0.0,81928.96827279753,7516.948893900651,Delayed,1,35,Partially Recovered,4,Settlement Offer,No
BRW_1845,Michael Wilson,36,Male,Salaried,191171,2,LN_1845,624984,36,6.27,Auto,662035.5588044367,497678.71479046595,19089.776888579952,On-Time,0,0,Pending,4,Settlement Offer,No
BRW_1846,Daniel Thomas,59,Female,Salaried,119875,1,LN_1846,1679749,12,10.05,Personal,0.0,188925.3592207219,147715.6883400255,On-Time,0,0,Partially Recovered,0,None,No
BRW_1847,Kathleen Smith,51,Male,Business,86439,1,LN_1847,1838716,12,14.42,Home,2531386.7160834107,1427297.936333358,165456.59217236112,Delayed,3,90,Fully Recovered,1,None,No
BRW_1848,Charles Martin,41,Male,Salaried,248627,4,LN_1848,1002503,48,13.99,Personal,0.0,640624.1737265121,27389.846063766323,Delayed,4,133,Fully Recovered,4,None,No
BRW_1849,Donald Walker,26,Male,Self-Employed,176114,1,LN_1849,1421507,48,8.85,Business,0.0,237757.33182118088,35273.10161432253,Missed,1,31,Partially Recovered,0,Emails,No
BRW_1850,Laura Martinez,54,Female,Business,114270,0,LN_1850,1118624,36,6.82,Business,0.0,749495.9821643583,34447.874637414774,On-Time,0,0,Pending,3,Emails,No
BRW_1851,Sharon Clark,35,Female,Salaried,155176,2,LN_1851,1586071,60,5.11,Home,1911204.4448954347,416876.38155133795,30011.11358118545,On-Time,0,0,Fully Recovered,3,Emails,No
BRW_1852,Cynthia Davis,60,Female,Salaried,66081,0,LN_1852,1866913,72,10.75,Business,0.0,1431696.729662217,35296.37602426107,On-Time,0,0,Partially Recovered,3,None,No
BRW_1853,Stephanie Hall,56,Male,Self-Employed,200440,0,LN_1853,1992702,48,17.88,Auto,2836028.6146046934,1687642.5852916967,58410.74165081815,On-Time,0,0,Pending,2,Emails,No
BRW_1854,John Miller,44,Female,Self-Employed,160975,1,LN_1854,68534,48,11.1,Business,0.0,52995.91706422569,1774.627105847188,On-Time,0,0,Pending,4,Calls,No
BRW_1855,John Brown,37,Male,Business,66940,2,LN_1855,641714,36,13.88,Auto,723904.7925688346,231437.74592851734,21894.881138773035,On-Time,0,0,Pending,3,Calls,No
BRW_1856,Sharon Hernandez,28,Female,Salaried,106928,1,LN_1856,1925950,12,8.76,Personal,0.0,452696.11432007153,168212.89857273296,On-Time,0,0,Fully Recovered,3,Emails,No
BRW_1857,James Johnson,34,Male,Salaried,44905,4,LN_1857,1196298,36,9.56,Home,1429032.9501541958,454860.9386919871,38354.51542850165,On-Time,0,0,Fully Recovered,1,None,No
BRW_1858,Joseph Brown,24,Male,Salaried,91997,2,LN_1858,797188,36,14.76,Auto,1114376.687816828,327891.8724567598,27541.1831783969,Missed,2,76,Partially Recovered,4,None,No
BRW_1859,William Martinez,62,Male,Salaried,217076,2,LN_1859,216145,12,13.5,Auto,252951.22399313058,58938.97963789158,19356.2229688146,Delayed,2,75,Pending,4,Emails,No
